61005,988,61013
61997,996,62005
62997,1004,63005
64005,1012,64013
65021,1020,65029
66045,1028,66053
67077,1036,67085
68117,1044,68125
69165,1052,69173
70221,1060,70229
71285,1068,71293
72357,1076,72365
73437,1084,73445
74525,1092,74533
75621,1100,75629
76725,1108,76733
77837,1116,77845
78957,1124,78965
80085,1132,80093
81221,1140,81229
82365,1148,82373
83517,1156,83525
84677,1164,84685
85845,1172,85853
87021,1180,87029
88205,1188,88213
89397,1196,89405
90597,1204,90605
91805,1212,91813
93021,1220,93029
94245,1228,94253
95477,1236,95485
96717,1244,96725
97965,1252,97973
99221,1260,99229
100485,1268,100493
101757,1276,101765
103037,1284,103045
104325,1292,104333
105621,1300,105629
106925,1308,106933
108237,1316,108245
109557,1324,109565
110885,1332,110893
112221,1340,112229
113565,1348,113573
114917,1356,114925
116277,1364,116285
117645,1372,117653
119021,1380,119029
120405,1388,120413
121797,1396,121805
123197,1404,123205
124605,1412,124613
126021,1420,126029
127445,1428,127453
128877,1436,128885
130317,1444,130325
131765,1452,131773
133221,1460,133229
134685,1468,134693
136157,1476,136165
137637,1484,137645
139125,1492,139133
140621,1500,140629
142125,1508,142133
143637,1516,143645
145157,1524,145165
146685,1532,146693
148221,1540,148229
149765,1548,149773
151317,1556,151325
152877,1564,152885
154445,1572,154453
156021,1580,156029
157605,1588,157613
159197,1596,159205
160797,1604,160805
162405,1612,162413
164021,1620,164029
165645,1628,165653
167277,1636,167285
168917,1644,168925
170565,1652,170573
172221,1660,172229
173885,1668,173893
175557,1676,175565
177237,1684,177245
178925,1692,178933
180621,1700,180629
182325,1708,182333
184037,1716,184045
185757,1724,185765
187485,1732,187493
189221,1740,189229
190965,1748,190973
192717,1756,192725
194477,1764,194485
196245,1772,196253
198021,1780,198029
199805,1788,199813
201597,1796,201605
203397,1804,203405
205205,1812,205213
207021,1820,207029
208845,1828,208853
210677,1836,210685
212517,1844,212525
214365,1852,214373
216221,1860,216229
218085,1868,218093
219957,1876,219965
221837,1884,221845
223725,1892,223733
225621,1900,225629
227525,1908,227533
229437,1916,229445
231357,1924,231365
233285,1932,233293
235221,1940,235229
237165,1948,237173
239117,1956,239125
241077,1964,241085
243045,1972,243053
245021,1980,245029
247005,1988,247013
248997,1996,249005
7,24,25
55,48,73
91,60,109
187,84,205
247,96,265
391,120,409
475,132,493
667,156,685
775,168,793
1015,192,1033
1147,204,1165
1435,228,1453
1591,240,1609
1927,264,1945
2107,276,2125
2491,300,2509
2695,312,2713
3127,336,3145
3355,348,3373
3835,372,3853
4087,384,4105
4615,408,4633
4891,420,4909
5467,444,5485
5767,456,5785
6391,480,6409
6715,492,6733
7387,516,7405
7735,528,7753
8455,552,8473
8827,564,8845
9595,588,9613
9991,600,10009
10807,624,10825
11227,636,11245
12091,660,12109
12535,672,12553
13447,696,13465
13915,708,13933
14875,732,14893
15367,744,15385
16375,768,16393
16891,780,16909
17947,804,17965
18487,816,18505
19591,840,19609
20155,852,20173
21307,876,21325
21895,888,21913
23095,912,23113
23707,924,23725
24955,948,24973
25591,960,25609
26887,984,26905
27547,996,27565
28891,1020,28909
29575,1032,29593
30967,1056,30985
31675,1068,31693
33115,1092,33133
33847,1104,33865
35335,1128,35353
36091,1140,36109
37627,1164,37645
38407,1176,38425
39991,1200,40009
40795,1212,40813
42427,1236,42445
43255,1248,43273
44935,1272,44953
45787,1284,45805
47515,1308,47533
48391,1320,48409
50167,1344,50185
51067,1356,51085
52891,1380,52909
53815,1392,53833
55687,1416,55705
56635,1428,56653
58555,1452,58573
59527,1464,59545
61495,1488,61513
62491,1500,62509
64507,1524,64525
65527,1536,65545
67591,1560,67609
68635,1572,68653
70747,1596,70765
71815,1608,71833
73975,1632,73993
75067,1644,75085
77275,1668,77293
78391,1680,78409
80647,1704,80665
81787,1716,81805
84091,1740,84109
85255,1752,85273
87607,1776,87625
88795,1788,88813
91195,1812,91213
92407,1824,92425
94855,1848,94873
96091,1860,96109
98587,1884,98605
99847,1896,99865
102391,1920,102409
103675,1932,103693
106267,1956,106285
107575,1968,107593
110215,1992,110233
111547,2004,111565
114235,2028,114253
115591,2040,115609
118327,2064,118345
119707,2076,119725
122491,2100,122509
123895,2112,123913
126727,2136,126745
128155,2148,128173
131035,2172,131053
132487,2184,132505
135415,2208,135433
136891,2220,136909
139867,2244,139885
141367,2256,141385
144391,2280,144409
145915,2292,145933
148987,2316,149005
150535,2328,150553
153655,2352,153673
155227,2364,155245
158395,2388,158413
159991,2400,160009
163207,2424,163225
164827,2436,164845
168091,2460,168109
169735,2472,169753
173047,2496,173065
174715,2508,174733
178075,2532,178093
179767,2544,179785
183175,2568,183193
184891,2580,184909
188347,2604,188365
190087,2616,190105
193591,2640,193609
195355,2652,195373
198907,2676,198925
200695,2688,200713
204295,2712,204313
206107,2724,206125
209755,2748,209773
211591,2760,211609
215287,2784,215305
217147,2796,217165
220891,2820,220909
222775,2832,222793
226567,2856,226585
228475,2868,228493
232315,2892,232333
234247,2904,234265
238135,2928,238153
240091,2940,240109
244027,2964,244045
246007,2976,246025
249991,3000,250009
9,40,41
33,56,65
65,72,97
105,88,137
153,104,185
209,120,241
273,136,305
345,152,377
425,168,457
513,184,545
609,200,641
713,216,745
825,232,857
945,248,977
1073,264,1105
1209,280,1241
1353,296,1385
1505,312,1537
1665,328,1697
1833,344,1865
2009,360,2041
2193,376,2225
2385,392,2417
2585,408,2617
2793,424,2825
3009,440,3041
3233,456,3265
3465,472,3497
3705,488,3737
3953,504,3985
4209,520,4241
4473,536,4505
4745,552,4777
5025,568,5057
5313,584,5345
5609,600,5641
5913,616,5945
6225,632,6257
6545,648,6577
6873,664,6905
7209,680,7241
7553,696,7585
7905,712,7937
8265,728,8297
8633,744,8665
9009,760,9041
9393,776,9425
9785,792,9817
10185,808,10217
10593,824,10625
11009,840,11041
11433,856,11465
11865,872,11897
12305,888,12337
12753,904,12785
13209,920,13241
13673,936,13705
14145,952,14177
14625,968,14657
15113,984,15145
15609,1000,15641
16113,1016,16145
16625,1032,16657
17145,1048,17177
17673,1064,17705
18209,1080,18241
18753,1096,18785
19305,1112,19337
19865,1128,19897
20433,1144,20465
21009,1160,21041
21593,1176,21625
22185,1192,22217
22785,1208,22817
23393,1224,23425
24009,1240,24041
24633,1256,24665
25265,1272,25297
25905,1288,25937
26553,1304,26585
27209,1320,27241
27873,1336,27905
28545,1352,28577
29225,1368,29257
29913,1384,29945
30609,1400,30641
31313,1416,31345
32025,1432,32057
32745,1448,32777
33473,1464,33505
34209,1480,34241
34953,1496,34985
35705,1512,35737
36465,1528,36497
37233,1544,37265
38009,1560,38041
38793,1576,38825
39585,1592,39617
40385,1608,40417
41193,1624,41225
42009,1640,42041
42833,1656,42865
43665,1672,43697
44505,1688,44537
45353,1704,45385
46209,1720,46241
47073,1736,47105
47945,1752,47977
48825,1768,48857
49713,1784,49745
50609,1800,50641
51513,1816,51545
52425,1832,52457
53345,1848,53377
54273,1864,54305
55209,1880,55241
56153,1896,56185
57105,1912,57137
58065,1928,58097
59033,1944,59065
60009,1960,60041
60993,1976,61025
61985,1992,62017
62985,2008,63017
63993,2024,64025
65009,2040,65041
66033,2056,66065
67065,2072,67097
68105,2088,68137
69153,2104,69185
70209,2120,70241
71273,2136,71305
72345,2152,72377
73425,2168,73457
74513,2184,74545
75609,2200,75641
76713,2216,76745
77825,2232,77857
78945,2248,78977
80073,2264,80105
81209,2280,81241
82353,2296,82385
83505,2312,83537
84665,2328,84697
85833,2344,85865
87009,2360,87041
88193,2376,88225
89385,2392,89417
90585,2408,90617
91793,2424,91825
93009,2440,93041
94233,2456,94265
95465,2472,95497
96705,2488,96737
97953,2504,97985
99209,2520,99241
100473,2536,100505
101745,2552,101777
103025,2568,103057
104313,2584,104345
105609,2600,105641
106913,2616,106945
108225,2632,108257
109545,2648,109577
110873,2664,110905
112209,2680,112241
113553,2696,113585
114905,2712,114937
116265,2728,116297
117633,2744,117665
119009,2760,119041
120393,2776,120425
121785,2792,121817
123185,2808,123217
124593,2824,124625
126009,2840,126041
127433,2856,127465
128865,2872,128897
130305,2888,130337
131753,2904,131785
133209,2920,133241
134673,2936,134705
136145,2952,136177
137625,2968,137657
139113,2984,139145
140609,3000,140641
142113,3016,142145
143625,3032,143657
145145,3048,145177
146673,3064,146705
148209,3080,148241
149753,3096,149785
151305,3112,151337
152865,3128,152897
154433,3144,154465
156009,3160,156041
157593,3176,157625
159185,3192,159217
160785,3208,160817
162393,3224,162425
164009,3240,164041
165633,3256,165665
167265,3272,167297
168905,3288,168937
170553,3304,170585
172209,3320,172241
173873,3336,173905
175545,3352,175577
177225,3368,177257
178913,3384,178945
180609,3400,180641
182313,3416,182345
184025,3432,184057
185745,3448,185777
187473,3464,187505
189209,3480,189241
190953,3496,190985
192705,3512,192737
194465,3528,194497
196233,3544,196265
198009,3560,198041
199793,3576,199825
201585,3592,201617
203385,3608,203417
205193,3624,205225
207009,3640,207041
208833,3656,208865
210665,3672,210697
212505,3688,212537
214353,3704,214385
216209,3720,216241
218073,3736,218105
219945,3752,219977
221825,3768,221857
223713,3784,223745
225609,3800,225641
227513,3816,227545
229425,3832,229457
231345,3848,231377
233273,3864,233305
235209,3880,235241
237153,3896,237185
239105,3912,239137
241065,3928,241097
243033,3944,243065
245009,3960,245041
246993,3976,247025
248985,3992,249017
11,60,61
39,80,89
119,120,169
171,140,221
231,160,281
299,180,349
459,220,509
551,240,601
651,260,701
759,280,809
999,320,1049
1131,340,1181
1271,360,1321
1419,380,1469
1739,420,1789
1911,440,1961
2091,460,2141
2279,480,2329
2679,520,2729
2891,540,2941
3111,560,3161
3339,580,3389
3819,620,3869
4071,640,4121
4331,660,4381
4599,680,4649
5159,720,5209
5451,740,5501
5751,760,5801
6059,780,6109
6699,820,6749
7031,840,7081
7371,860,7421
7719,880,7769
8439,920,8489
8811,940,8861
9191,960,9241
9579,980,9629
10379,1020,10429
10791,1040,10841
11211,1060,11261
11639,1080,11689
12519,1120,12569
12971,1140,13021
13431,1160,13481
13899,1180,13949
14859,1220,14909
15351,1240,15401
15851,1260,15901
16359,1280,16409
17399,1320,17449
17931,1340,17981
18471,1360,18521
19019,1380,19069
20139,1420,20189
20711,1440,20761
21291,1460,21341
21879,1480,21929
23079,1520,23129
23691,1540,23741
24311,1560,24361
24939,1580,24989
26219,1620,26269
26871,1640,26921
27531,1660,27581
28199,1680,28249
29559,1720,29609
30251,1740,30301
30951,1760,31001
31659,1780,31709
33099,1820,33149
33831,1840,33881
34571,1860,34621
35319,1880,35369
36839,1920,36889
37611,1940,37661
38391,1960,38441
39179,1980,39229
40779,2020,40829
41591,2040,41641
42411,2060,42461
43239,2080,43289
44919,2120,44969
45771,2140,45821
46631,2160,46681
47499,2180,47549
49259,2220,49309
50151,2240,50201
51051,2260,51101
51959,2280,52009
53799,2320,53849
54731,2340,54781
55671,2360,55721
56619,2380,56669
58539,2420,58589
59511,2440,59561
60491,2460,60541
61479,2480,61529
63479,2520,63529
64491,2540,64541
65511,2560,65561
66539,2580,66589
68619,2620,68669
69671,2640,69721
70731,2660,70781
71799,2680,71849
73959,2720,74009
75051,2740,75101
76151,2760,76201
77259,2780,77309
79499,2820,79549
80631,2840,80681
81771,2860,81821
82919,2880,82969
85239,2920,85289
86411,2940,86461
87591,2960,87641
88779,2980,88829
91179,3020,91229
92391,3040,92441
93611,3060,93661
94839,3080,94889
97319,3120,97369
98571,3140,98621
99831,3160,99881
101099,3180,101149
103659,3220,103709
104951,3240,105001
106251,3260,106301
107559,3280,107609
110199,3320,110249
111531,3340,111581
112871,3360,112921
114219,3380,114269
116939,3420,116989
118311,3440,118361
119691,3460,119741
121079,3480,121129
123879,3520,123929
125291,3540,125341
126711,3560,126761
128139,3580,128189
131019,3620,131069
132471,3640,132521
133931,3660,133981
135399,3680,135449
138359,3720,138409
139851,3740,139901
141351,3760,141401
142859,3780,142909
145899,3820,145949
147431,3840,147481
148971,3860,149021
150519,3880,150569
153639,3920,153689
155211,3940,155261
156791,3960,156841
158379,3980,158429
161579,4020,161629
163191,4040,163241
164811,4060,164861
166439,4080,166489
169719,4120,169769
171371,4140,171421
173031,4160,173081
174699,4180,174749
178059,4220,178109
179751,4240,179801
181451,4260,181501
183159,4280,183209
186599,4320,186649
188331,4340,188381
190071,4360,190121
191819,4380,191869
195339,4420,195389
197111,4440,197161
198891,4460,198941
200679,4480,200729
204279,4520,204329
206091,4540,206141
207911,4560,207961
209739,4580,209789
213419,4620,213469
215271,4640,215321
217131,4660,217181
218999,4680,219049
222759,4720,222809
224651,4740,224701
226551,4760,226601
228459,4780,228509
232299,4820,232349
234231,4840,234281
236171,4860,236221
238119,4880,238169
242039,4920,242089
244011,4940,244061
245991,4960,246041
247979,4980,248029
13,84,85
85,132,157
133,156,205
253,204,325
325,228,397
493,276,565
589,300,661
805,348,877
925,372,997
1189,420,1261
1333,444,1405
1645,492,1717
1813,516,1885
2173,564,2245
2365,588,2437
2773,636,2845
2989,660,3061
3445,708,3517
3685,732,3757
4189,780,4261
4453,804,4525
5005,852,5077
5293,876,5365
5893,924,5965
6205,948,6277
6853,996,6925
7189,1020,7261
7885,1068,7957
8245,1092,8317
8989,1140,9061
9373,1164,9445
10165,1212,10237
10573,1236,10645
11413,1284,11485
11845,1308,11917
12733,1356,12805
13189,1380,13261
14125,1428,14197
14605,1452,14677
15589,1500,15661
16093,1524,16165
17125,1572,17197
17653,1596,17725
18733,1644,18805
19285,1668,19357
20413,1716,20485
20989,1740,21061
22165,1788,22237
22765,1812,22837
23989,1860,24061
24613,1884,24685
25885,1932,25957
26533,1956,26605
27853,2004,27925
28525,2028,28597
29893,2076,29965
30589,2100,30661
32005,2148,32077
32725,2172,32797
34189,2220,34261
34933,2244,35005
36445,2292,36517
37213,2316,37285
38773,2364,38845
39565,2388,39637
41173,2436,41245
41989,2460,42061
43645,2508,43717
44485,2532,44557
46189,2580,46261
47053,2604,47125
48805,2652,48877
49693,2676,49765
51493,2724,51565
52405,2748,52477
54253,2796,54325
55189,2820,55261
57085,2868,57157
58045,2892,58117
59989,2940,60061
60973,2964,61045
62965,3012,63037
63973,3036,64045
66013,3084,66085
67045,3108,67117
69133,3156,69205
70189,3180,70261
72325,3228,72397
73405,3252,73477
75589,3300,75661
76693,3324,76765
78925,3372,78997
80053,3396,80125
82333,3444,82405
83485,3468,83557
85813,3516,85885
86989,3540,87061
89365,3588,89437
90565,3612,90637
92989,3660,93061
94213,3684,94285
96685,3732,96757
97933,3756,98005
100453,3804,100525
101725,3828,101797
104293,3876,104365
105589,3900,105661
108205,3948,108277
109525,3972,109597
112189,4020,112261
113533,4044,113605
116245,4092,116317
117613,4116,117685
120373,4164,120445
121765,4188,121837
124573,4236,124645
125989,4260,126061
128845,4308,128917
130285,4332,130357
133189,4380,133261
134653,4404,134725
137605,4452,137677
139093,4476,139165
142093,4524,142165
143605,4548,143677
146653,4596,146725
148189,4620,148261
151285,4668,151357
152845,4692,152917
155989,4740,156061
157573,4764,157645
160765,4812,160837
162373,4836,162445
165613,4884,165685
167245,4908,167317
170533,4956,170605
172189,4980,172261
175525,5028,175597
177205,5052,177277
180589,5100,180661
182293,5124,182365
185725,5172,185797
187453,5196,187525
190933,5244,191005
192685,5268,192757
196213,5316,196285
197989,5340,198061
201565,5388,201637
203365,5412,203437
206989,5460,207061
208813,5484,208885
212485,5532,212557
214333,5556,214405
218053,5604,218125
219925,5628,219997
223693,5676,223765
225589,5700,225661
229405,5748,229477
231325,5772,231397
235189,5820,235261
237133,5844,237205
241045,5892,241117
243013,5916,243085
246973,5964,247045
248965,5988,249037
15,112,113
51,140,149
95,168,193
207,224,305
275,252,373
351,280,449
435,308,533
527,336,625
627,364,725
851,420,949
975,448,1073
1107,476,1205
1247,504,1345
1395,532,1493
1551,560,1649
1887,616,1985
2067,644,2165
2255,672,2353
2451,700,2549
2655,728,2753
2867,756,2965
3315,812,3413
3551,840,3649
3795,868,3893
4047,896,4145
4307,924,4405
4575,952,4673
5135,1008,5233
5427,1036,5525
5727,1064,5825
6035,1092,6133
6351,1120,6449
6675,1148,6773
7347,1204,7445
7695,1232,7793
8051,1260,8149
8415,1288,8513
8787,1316,8885
9167,1344,9265
9951,1400,10049
10355,1428,10453
10767,1456,10865
11187,1484,11285
11615,1512,11713
12051,1540,12149
12947,1596,13045
13407,1624,13505
13875,1652,13973
14351,1680,14449
14835,1708,14933
15327,1736,15425
16335,1792,16433
16851,1820,16949
17375,1848,17473
17907,1876,18005
18447,1904,18545
18995,1932,19093
20115,1988,20213
20687,2016,20785
21267,2044,21365
21855,2072,21953
22451,2100,22549
23055,2128,23153
24287,2184,24385
24915,2212,25013
25551,2240,25649
26195,2268,26293
26847,2296,26945
27507,2324,27605
28851,2380,28949
29535,2408,29633
30227,2436,30325
30927,2464,31025
31635,2492,31733
32351,2520,32449
33807,2576,33905
34547,2604,34645
35295,2632,35393
36051,2660,36149
36815,2688,36913
37587,2716,37685
39155,2772,39253
39951,2800,40049
40755,2828,40853
41567,2856,41665
42387,2884,42485
43215,2912,43313
44895,2968,44993
45747,2996,45845
46607,3024,46705
47475,3052,47573
48351,3080,48449
49235,3108,49333
51027,3164,51125
51935,3192,52033
52851,3220,52949
53775,3248,53873
54707,3276,54805
55647,3304,55745
57551,3360,57649
58515,3388,58613
59487,3416,59585
60467,3444,60565
61455,3472,61553
62451,3500,62549
64467,3556,64565
65487,3584,65585
66515,3612,66613
67551,3640,67649
68595,3668,68693
69647,3696,69745
71775,3752,71873
72851,3780,72949
73935,3808,74033
75027,3836,75125
76127,3864,76225
77235,3892,77333
79475,3948,79573
80607,3976,80705
81747,4004,81845
82895,4032,82993
84051,4060,84149
85215,4088,85313
87567,4144,87665
88755,4172,88853
89951,4200,90049
91155,4228,91253
92367,4256,92465
93587,4284,93685
96051,4340,96149
97295,4368,97393
98547,4396,98645
99807,4424,99905
101075,4452,101173
102351,4480,102449
104927,4536,105025
106227,4564,106325
107535,4592,107633
108851,4620,108949
110175,4648,110273
111507,4676,111605
114195,4732,114293
115551,4760,115649
116915,4788,117013
118287,4816,118385
119667,4844,119765
121055,4872,121153
123855,4928,123953
125267,4956,125365
126687,4984,126785
128115,5012,128213
129551,5040,129649
130995,5068,131093
133907,5124,134005
135375,5152,135473
136851,5180,136949
138335,5208,138433
139827,5236,139925
141327,5264,141425
144351,5320,144449
145875,5348,145973
147407,5376,147505
148947,5404,149045
150495,5432,150593
152051,5460,152149
155187,5516,155285
156767,5544,156865
158355,5572,158453
159951,5600,160049
161555,5628,161653
163167,5656,163265
166415,5712,166513
168051,5740,168149
169695,5768,169793
171347,5796,171445
173007,5824,173105
174675,5852,174773
178035,5908,178133
179727,5936,179825
181427,5964,181525
183135,5992,183233
184851,6020,184949
186575,6048,186673
190047,6104,190145
191795,6132,191893
193551,6160,193649
195315,6188,195413
197087,6216,197185
198867,6244,198965
202451,6300,202549
204255,6328,204353
206067,6356,206165
207887,6384,207985
209715,6412,209813
211551,6440,211649
215247,6496,215345
217107,6524,217205
218975,6552,219073
220851,6580,220949
222735,6608,222833
224627,6636,224725
228435,6692,228533
230351,6720,230449
232275,6748,232373
234207,6776,234305
236147,6804,236245
238095,6832,238193
242015,6888,242113
243987,6916,244085
245967,6944,246065
247955,6972,248053
249951,7000,250049
17,144,145
57,176,185
105,208,233
161,240,289
225,272,353
297,304,425
377,336,505
465,368,593
561,400,689
665,432,793
777,464,905
897,496,1025
1025,528,1153
1161,560,1289
1305,592,1433
1457,624,1585
1617,656,1745
1785,688,1913
1961,720,2089
2145,752,2273
2337,784,2465
2537,816,2665
2745,848,2873
2961,880,3089
3185,912,3313
3417,944,3545
3657,976,3785
3905,1008,4033
4161,1040,4289
4425,1072,4553
4697,1104,4825
4977,1136,5105
5265,1168,5393
5561,1200,5689
5865,1232,5993
6177,1264,6305
6497,1296,6625
6825,1328,6953
7161,1360,7289
7505,1392,7633
7857,1424,7985
8217,1456,8345
8585,1488,8713
8961,1520,9089
9345,1552,9473
9737,1584,9865
10137,1616,10265
10545,1648,10673
10961,1680,11089
11385,1712,11513
11817,1744,11945
12257,1776,12385
12705,1808,12833
13161,1840,13289
13625,1872,13753
14097,1904,14225
14577,1936,14705
15065,1968,15193
15561,2000,15689
16065,2032,16193
16577,2064,16705
17097,2096,17225
17625,2128,17753
18161,2160,18289
18705,2192,18833
19257,2224,19385
19817,2256,19945
20385,2288,20513
20961,2320,21089
21545,2352,21673
22137,2384,22265
22737,2416,22865
23345,2448,23473
23961,2480,24089
24585,2512,24713
25217,2544,25345
25857,2576,25985
26505,2608,26633
27161,2640,27289
27825,2672,27953
28497,2704,28625
29177,2736,29305
29865,2768,29993
30561,2800,30689
31265,2832,31393
31977,2864,32105
32697,2896,32825
33425,2928,33553
34161,2960,34289
34905,2992,35033
35657,3024,35785
36417,3056,36545
37185,3088,37313
37961,3120,38089
38745,3152,38873
39537,3184,39665
40337,3216,40465
41145,3248,41273
41961,3280,42089
42785,3312,42913
43617,3344,43745
44457,3376,44585
45305,3408,45433
46161,3440,46289
47025,3472,47153
47897,3504,48025
48777,3536,48905
49665,3568,49793
50561,3600,50689
51465,3632,51593
52377,3664,52505
53297,3696,53425
54225,3728,54353
55161,3760,55289
56105,3792,56233
57057,3824,57185
58017,3856,58145
58985,3888,59113
59961,3920,60089
60945,3952,61073
61937,3984,62065
62937,4016,63065
63945,4048,64073
64961,4080,65089
65985,4112,66113
67017,4144,67145
68057,4176,68185
69105,4208,69233
70161,4240,70289
71225,4272,71353
72297,4304,72425
73377,4336,73505
74465,4368,74593
75561,4400,75689
76665,4432,76793
77777,4464,77905
78897,4496,79025
80025,4528,80153
81161,4560,81289
82305,4592,82433
83457,4624,83585
84617,4656,84745
85785,4688,85913
86961,4720,87089
88145,4752,88273
89337,4784,89465
90537,4816,90665
91745,4848,91873
92961,4880,93089
94185,4912,94313
95417,4944,95545
96657,4976,96785
97905,5008,98033
99161,5040,99289
100425,5072,100553
